Order ID,Order Date,Region,State,Product Category,Sub-Category,Sales,Profit,Quantity,Customer Segment
ORD-772561,2024-02-28,West,Maharashtra,Electronics,Laptops,111007.56,11363.46,2,Consumer
ORD-887931,2024-10-03,North,Punjab,Electronics,Laptops,150000,33192.77,3,Consumer
ORD-622669,2024-07-04,Central,Jammu & Kashmir,Furniture,Chairs,7576.61,1486.62,2,Corporate
ORD-930244,2023-11-11,East,Jharkhand,Office Supplies,Pens & Stationery,1551.57,522.74,4,Home Office
ORD-406166,2024-12-05,South,Karnataka,Furniture,Storage,8336.62,2133.84,1,Home Office
ORD-511981,2024-07-11,East,Assam,Electronics,Accessories,3812.96,623.51,1,Home Office
ORD-919023,2022-12-29,South,Karnataka,Electronics,Printers,58859.15,6241.18,3,Home Office
ORD-826155,2023-05-24,Central,Uttarakhand,Furniture,Tables,26088.36,5412.87,1,Consumer
ORD-872610,2023-03-22,East,Bihar,Furniture,Tables,150000,6063.42,9,Consumer
ORD-221011,2023-12-23,East,Jharkhand,Furniture,Sofas,49213.77,-4282.85,1,Corporate
ORD-268752,2023-08-28,East,Bihar,Office Supplies,Binders,6566.45,1979.28,3,Consumer
ORD-778553,2024-03-07,West,Goa,Furniture,Chairs,80683.42,30730.07,7,Corporate
ORD-113595,2023-05-30,West,Madhya Pradesh,Office Supplies,Storage Boxes,11489.69,2313.41,4,Corporate
ORD-673167,2023-02-01,South,Tamil Nadu,Electronics,Laptops,131031.99,28384.81,4,Consumer
ORD-987110,2023-06-07,North,Delhi,Electronics,Tablets,100987.52,17303.77,3,Corporate
ORD-984096,2023-09-09,East,Bihar,Electronics,Printers,16598.86,1927.72,2,Corporate
ORD-196411,2023-12-17,South,Kerala,Electronics,Tablets,35706.25,6837.95,1,Home Office
ORD-963699,2022-01-19,North,Delhi,Office Supplies,Envelopes,2662.96,1135.5,6,Consumer
ORD-934883,2022-08-21,East,Bihar,Electronics,Cameras,90619.34,14073.99,5,Consumer
ORD-145981,2023-01-30,South,Tamil Nadu,Electronics,Cameras,49854.39,8550.03,2,Consumer
ORD-818699,2022-11-11,West,Maharashtra,Electronics,Phones,17503.61,5064.35,1,Corporate
ORD-371212,2024-04-14,East,Jharkhand,Electronics,Accessories,8720.26,1517.23,3,Corporate
ORD-834928,2022-05-29,East,Bihar,Office Supplies,Pens & Stationery,1697.92,403.79,3,Consumer
ORD-962057,2024-12-28,West,Goa,Office Supplies,Paper,2069.65,657.33,1,Home Office
ORD-111691,2022-10-17,South,Telangana,Electronics,Cameras,126336.1,1417.28,7,Consumer
ORD-532699,2024-11-15,South,Telangana,Office Supplies,Paper,1563.25,562.29,1,Home Office
ORD-675512,2022-05-30,South,Tamil Nadu,Electronics,Cameras,33865.95,6390.78,2,Consumer
ORD-787313,2023-04-26,East,Odisha,Electronics,Accessories,6934.8,1581.12,2,Corporate
ORD-549112,2022-12-12,North,Delhi,Office Supplies,Storage Boxes,7117.26,1436.75,2,Corporate
ORD-603268,2024-08-05,West,Madhya Pradesh,Furniture,Tables,23607.24,3573.58,3,Consumer
ORD-869177,2022-11-01,North,Rajasthan,Office Supplies,Pens & Stationery,863.03,388.36,1,Consumer
ORD-111106,2022-12-06,South,Karnataka,Electronics,Cameras,113688.83,7842.62,3,Consumer
ORD-611329,2023-04-20,North,Uttar Pradesh,Furniture,Sofas,146700.33,20949.33,6,Consumer
ORD-148693,2023-10-26,Central,Jammu & Kashmir,Office Supplies,Scissors & Cutters,4317.6,860.3,4,Home Office
ORD-181618,2024-11-24,Central,Chhattisgarh,Furniture,Bookcases,49401.91,8378.34,5,Consumer
ORD-245718,2024-06-19,South,Kerala,Electronics,Laptops,64131.32,12958.57,1,Consumer
ORD-218844,2024-09-08,South,Andhra Pradesh,Electronics,Phones,29916.86,1991.66,1,Consumer
ORD-637544,2022-10-28,North,Delhi,Furniture,Storage,22972.12,3505.53,3,Consumer
ORD-189913,2022-12-16,North,Delhi,Office Supplies,Scissors & Cutters,4512.57,764.24,4,Consumer
ORD-818894,2022-05-21,North,Uttar Pradesh,Electronics,Cameras,108088.54,10281.79,5,Consumer
ORD-598985,2024-12-24,South,Andhra Pradesh,Furniture,Sofas,22922.73,3804.92,2,Consumer
ORD-541119,2024-12-21,Central,Uttarakhand,Office Supplies,Labels,3789.96,1211.24,2,Consumer
ORD-903061,2022-06-21,West,Madhya Pradesh,Electronics,Phones,148834.53,13473.04,4,Corporate
ORD-223552,2024-11-30,East,Bihar,Furniture,Chairs,17994.17,3876.98,1,Consumer
ORD-813666,2024-09-15,East,Jharkhand,Electronics,Tablets,101032.34,6833.97,3,Consumer
ORD-791308,2022-11-28,East,Bihar,Office Supplies,Envelopes,2785.96,-64.3,3,Home Office
ORD-556526,2022-06-30,North,Uttar Pradesh,Furniture,Storage,42045.14,5612.84,7,Consumer
ORD-726495,2022-12-25,North,Delhi,Office Supplies,Scissors & Cutters,1192.91,192.53,2,Corporate
ORD-806765,2022-03-15,East,Odisha,Electronics,Tablets,87550.3,11013.51,4,Corporate
ORD-642892,2023-12-14,West,Gujarat,Furniture,Tables,38303.66,8546.68,2,Corporate
ORD-456480,2023-06-13,East,Odisha,Furniture,Tables,97174.55,22223.09,5,Corporate
ORD-376142,2023-05-24,North,Himachal Pradesh,Office Supplies,Binders,2838.64,860.26,3,Corporate
ORD-291663,2023-02-13,North,Punjab,Electronics,Laptops,150000,29508.17,5,Corporate
ORD-225701,2024-10-05,West,Maharashtra,Office Supplies,Pens & Stationery,2892.61,1301.67,3,Consumer
ORD-901387,2024-11-12,North,Rajasthan,Electronics,Cameras,90444.55,3418.01,4,Corporate
ORD-512842,2022-12-24,South,Telangana,Furniture,Chairs,8302.09,1193.02,1,Consumer
ORD-675210,2023-06-23,North,Rajasthan,Electronics,Laptops,77369.22,18804.72,2,Consumer
ORD-995825,2024-03-31,South,Karnataka,Office Supplies,Storage Boxes,1119.58,276.16,1,Consumer
ORD-499385,2023-02-06,Central,Chhattisgarh,Furniture,Chairs,13991.15,2983.07,1,Corporate
ORD-642121,2024-12-29,West,Goa,Electronics,Cameras,10933.81,1784.32,1,Corporate
ORD-200979,2023-06-17,East,Bihar,Electronics,Accessories,4403.16,1337.89,1,Consumer
ORD-703869,2023-08-06,East,Jharkhand,Office Supplies,Labels,5686.92,1411.94,6,Consumer
ORD-946952,2023-11-22,East,Jharkhand,Office Supplies,Binders,1422.97,589.27,1,Corporate
ORD-734792,2024-03-20,North,Punjab,Office Supplies,Envelopes,4911.91,1130.46,8,Corporate
ORD-880009,2022-06-13,North,Uttar Pradesh,Electronics,Accessories,1237.28,347.46,2,Consumer
ORD-902156,2022-06-20,East,West Bengal,Furniture,Storage,8947.93,1163.92,2,Corporate
ORD-129959,2022-12-29,North,Himachal Pradesh,Furniture,Sofas,76882.37,18812.71,2,Consumer
ORD-338161,2022-07-03,North,Punjab,Electronics,Phones,38169.05,7916.25,1,Consumer
ORD-108721,2024-09-04,West,Goa,Furniture,Chairs,14297.12,2002.02,2,Home Office
ORD-558339,2024-03-19,West,Madhya Pradesh,Office Supplies,Paper,1017.81,253.35,1,Home Office
ORD-946803,2023-07-11,West,Goa,Furniture,Chairs,9371.1,3146.48,1,Corporate
ORD-747736,2024-07-16,East,Odisha,Electronics,Laptops,59773.1,8282.01,1,Corporate
ORD-344119,2022-07-04,North,Punjab,Furniture,Storage,66368.45,10980.59,10,Consumer
ORD-984522,2022-10-27,West,Maharashtra,Furniture,Tables,38677.49,7706.99,1,Consumer
ORD-908688,2024-06-26,Central,Chhattisgarh,Furniture,Chairs,49213.1,5857.88,2,Corporate
ORD-427270,2023-10-24,West,Maharashtra,Electronics,Printers,10487.71,339.51,1,Consumer
ORD-115799,2022-12-09,East,Jharkhand,Office Supplies,Binders,17240.13,1600.88,8,Corporate
ORD-360804,2022-11-19,West,Goa,Office Supplies,Scissors & Cutters,1223.01,314.74,3,Consumer
ORD-343977,2023-12-13,North,Delhi,Electronics,Accessories,2510.85,326.2,2,Consumer
ORD-558752,2024-09-30,South,Kerala,Electronics,Accessories,4241.07,1532.71,1,Consumer
ORD-262555,2024-07-09,North,Punjab,Furniture,Sofas,34842.74,-3682.28,2,Corporate
ORD-350385,2023-10-19,East,Assam,Office Supplies,Paper,2481.23,373.34,2,Consumer
ORD-648615,2022-05-17,Central,Chhattisgarh,Office Supplies,Paper,625.75,-42.4,1,Consumer
ORD-613707,2024-12-12,East,West Bengal,Electronics,Cameras,38029.52,435.64,4,Consumer
ORD-769952,2022-05-05,West,Madhya Pradesh,Office Supplies,Scissors & Cutters,5153.49,760.51,4,Consumer
ORD-142627,2024-11-29,West,Madhya Pradesh,Electronics,Cameras,80145.51,4373.08,3,Corporate
ORD-903506,2022-12-08,East,Assam,Electronics,Laptops,145911.09,12738.57,2,Home Office
ORD-985893,2023-10-25,East,Odisha,Electronics,Cameras,119027.91,-1383.98,7,Corporate
ORD-642752,2023-09-11,Central,Chhattisgarh,Office Supplies,Binders,11433.48,3670.93,4,Home Office
ORD-636107,2022-11-13,North,Delhi,Electronics,Tablets,118356.81,14519.11,6,Corporate
ORD-327999,2024-09-15,West,Maharashtra,Furniture,Bookcases,15316.78,3964.82,1,Consumer
ORD-918017,2023-11-16,West,Madhya Pradesh,Office Supplies,Binders,5856.26,1934.26,5,Corporate
ORD-501066,2022-04-21,South,Telangana,Furniture,Bookcases,14182.32,2080.93,2,Consumer
ORD-867115,2024-10-30,North,Haryana,Electronics,Tablets,28207.45,3605.13,1,Corporate
ORD-911414,2024-09-26,East,Assam,Furniture,Sofas,12865.76,1723.6,1,Home Office
ORD-193946,2024-05-17,South,Kerala,Furniture,Chairs,26894.46,2875.23,4,Corporate
ORD-753453,2022-10-26,Central,Chhattisgarh,Electronics,Tablets,32814.66,8050.17,1,Consumer
ORD-751168,2023-08-13,West,Maharashtra,Electronics,Accessories,1440.54,327.75,1,Corporate
ORD-371222,2022-10-17,East,Jharkhand,Furniture,Sofas,17529.04,1774.37,1,Consumer
ORD-786563,2022-01-18,East,Bihar,Office Supplies,Binders,2708.51,365.54,1,Corporate
ORD-430779,2024-12-24,South,Andhra Pradesh,Furniture,Chairs,24355.2,8285.08,1,Consumer
ORD-880550,2022-11-18,West,Goa,Furniture,Tables,150000,28069.66,10,Home Office
ORD-681896,2023-07-28,North,Haryana,Furniture,Chairs,57823.17,12053.7,4,Corporate
ORD-755910,2023-04-11,East,Jharkhand,Office Supplies,Envelopes,1484.47,379.62,2,Corporate
ORD-244818,2022-10-25,East,Odisha,Electronics,Cameras,56364.75,8798.16,2,Consumer
ORD-130915,2023-09-14,Central,Jammu & Kashmir,Office Supplies,Pens & Stationery,444.31,145.51,1,Corporate
ORD-735022,2024-01-06,West,Gujarat,Furniture,Sofas,71965.48,11770.65,2,Consumer
ORD-596864,2022-10-09,North,Haryana,Office Supplies,Binders,20800.42,5684.97,7,Consumer
ORD-560623,2024-05-25,South,Andhra Pradesh,Office Supplies,Labels,4686.59,1202.48,3,Corporate
ORD-650744,2024-07-13,West,Gujarat,Furniture,Storage,21532.65,810.19,9,Consumer
ORD-560905,2023-08-09,North,Rajasthan,Office Supplies,Storage Boxes,2510.33,837.22,2,Corporate
ORD-573639,2022-08-20,East,Assam,Electronics,Accessories,1224.21,98.84,2,Home Office
ORD-194560,2023-05-28,East,Odisha,Office Supplies,Binders,2265.57,799.53,1,Consumer
ORD-841635,2024-11-13,South,Telangana,Electronics,Laptops,150000,-13680.71,6,Consumer
ORD-424553,2024-07-02,South,Karnataka,Office Supplies,Binders,3398.33,1529.25,3,Consumer
ORD-996963,2024-10-18,South,Andhra Pradesh,Electronics,Cameras,64779.59,8849.45,3,Home Office
ORD-391622,2023-03-02,South,Kerala,Electronics,Phones,117019.6,19722.83,3,Consumer
ORD-191962,2022-04-11,Central,Chhattisgarh,Furniture,Sofas,113981.62,1436.48,3,Consumer
ORD-137581,2023-10-24,North,Uttar Pradesh,Office Supplies,Scissors & Cutters,1993.64,478.26,3,Corporate
ORD-387748,2023-11-06,East,Odisha,Furniture,Chairs,79479.61,21729.0,3,Corporate
ORD-841139,2023-08-12,West,Goa,Furniture,Sofas,30377.05,6597.75,2,Corporate
ORD-762550,2024-10-16,South,Telangana,Electronics,Tablets,108788.41,9823.77,9,Corporate
ORD-534773,2024-04-27,North,Himachal Pradesh,Electronics,Printers,9224.4,890.89,1,Consumer
ORD-631302,2023-10-26,South,Kerala,Electronics,Printers,65469.44,12191.87,3,Consumer
ORD-597549,2024-09-13,North,Rajasthan,Office Supplies,Labels,4014.88,1755.65,4,Corporate
ORD-975671,2024-12-03,West,Goa,Furniture,Chairs,20249.29,5203.84,1,Home Office
ORD-394083,2022-03-05,North,Rajasthan,Office Supplies,Envelopes,1162.14,251.78,3,Consumer
ORD-920347,2023-10-07,North,Uttar Pradesh,Furniture,Tables,71151.65,8253.0,2,Consumer
ORD-311915,2022-07-09,South,Andhra Pradesh,Office Supplies,Paper,1870.18,423.05,1,Corporate
ORD-649063,2022-10-21,South,Telangana,Furniture,Tables,6644.41,1330.32,1,Consumer
ORD-989322,2022-06-28,West,Maharashtra,Furniture,Bookcases,14618.91,1903.26,1,Corporate
ORD-320039,2023-10-20,North,Rajasthan,Electronics,Accessories,5303.23,2209.97,3,Corporate
ORD-207348,2023-10-15,Central,Uttarakhand,Furniture,Tables,27808.87,7448.58,1,Consumer
ORD-808308,2022-04-14,South,Andhra Pradesh,Electronics,Printers,41674.03,8248.26,3,Consumer
ORD-957150,2024-12-28,Central,Uttarakhand,Furniture,Chairs,124325.44,6055.85,5,Corporate
ORD-844715,2024-08-11,Central,Chhattisgarh,Office Supplies,Envelopes,563.45,173.33,1,Home Office
ORD-440536,2023-12-21,West,Goa,Office Supplies,Envelopes,2253.09,998.5,3,Corporate
ORD-212178,2023-10-30,South,Kerala,Furniture,Storage,13638.2,3186.84,3,Consumer
ORD-318353,2023-12-02,North,Himachal Pradesh,Furniture,Sofas,79379.49,16845.31,5,Consumer
ORD-566843,2022-12-27,North,Rajasthan,Electronics,Cameras,78329.17,9114.05,4,Corporate
ORD-708979,2022-11-02,North,Rajasthan,Furniture,Tables,37315.41,5058.25,1,Corporate
ORD-555844,2024-11-11,South,Kerala,Electronics,Cameras,69573.75,10697.26,8,Consumer
ORD-552686,2022-12-22,South,Andhra Pradesh,Office Supplies,Pens & Stationery,2302.38,803.19,5,Corporate
ORD-240800,2022-01-24,South,Andhra Pradesh,Furniture,Tables,27478.5,2686.66,1,Corporate
ORD-546383,2024-07-10,North,Haryana,Furniture,Sofas,78473.07,14088.21,2,Consumer
ORD-672696,2024-01-22,South,Andhra Pradesh,Office Supplies,Binders,8713.03,3898.65,3,Corporate
ORD-887042,2023-07-27,South,Telangana,Electronics,Accessories,10460.45,3519.19,3,Corporate
ORD-817303,2023-10-02,Central,Jammu & Kashmir,Office Supplies,Labels,3997.47,913.1,2,Consumer
ORD-275645,2023-06-18,North,Delhi,Furniture,Bookcases,63702.19,13381.6,5,Consumer
ORD-186518,2022-09-17,West,Goa,Electronics,Cameras,31162.18,5882.0,1,Consumer
ORD-720515,2022-11-06,North,Delhi,Electronics,Printers,8322.23,-985.41,1,Home Office
ORD-724473,2022-11-12,West,Madhya Pradesh,Office Supplies,Paper,4718.09,492.27,3,Consumer
ORD-377238,2022-08-26,North,Haryana,Electronics,Printers,131858.22,1632.87,7,Consumer
ORD-375382,2022-10-25,North,Punjab,Office Supplies,Labels,1806.44,595.81,2,Corporate
ORD-471015,2023-07-13,North,Uttar Pradesh,Electronics,Cameras,57750.15,7223.85,2,Corporate
ORD-869983,2023-01-04,South,Tamil Nadu,Office Supplies,Binders,3626.32,1104.74,2,Corporate
ORD-364132,2023-01-31,East,West Bengal,Office Supplies,Storage Boxes,8963.03,1394.41,6,Consumer
ORD-225805,2022-09-24,West,Gujarat,Office Supplies,Storage Boxes,1742.62,423.58,1,Consumer
ORD-389809,2023-10-25,West,Goa,Office Supplies,Labels,4140.67,1172.41,2,Corporate
ORD-286572,2024-06-21,Central,Chhattisgarh,Furniture,Tables,26385.2,-1312.46,3,Consumer
ORD-136554,2022-05-30,West,Madhya Pradesh,Electronics,Accessories,3381.51,874.25,1,Home Office
ORD-796889,2024-03-10,West,Madhya Pradesh,Furniture,Sofas,150000,10408.33,4,Corporate
ORD-173504,2023-04-08,Central,Uttarakhand,Electronics,Cameras,123835.56,10417.54,7,Corporate
ORD-778506,2022-07-05,West,Goa,Electronics,Accessories,7219.26,2234.6,4,Home Office
ORD-792829,2023-01-27,North,Uttar Pradesh,Furniture,Bookcases,32786.0,7945.62,2,Consumer
ORD-298667,2022-10-14,South,Telangana,Electronics,Accessories,3067.85,385.82,1,Consumer
ORD-117215,2022-03-17,North,Himachal Pradesh,Electronics,Phones,32192.45,4278.37,1,Corporate
ORD-811016,2022-11-02,North,Uttar Pradesh,Electronics,Laptops,59619.26,6027.63,2,Consumer
ORD-763393,2022-07-19,South,Telangana,Electronics,Phones,30014.16,4010.31,1,Corporate
ORD-166175,2024-04-03,Central,Jammu & Kashmir,Furniture,Bookcases,75517.12,9407.75,5,Consumer
ORD-248097,2024-04-30,North,Delhi,Furniture,Sofas,13998.71,394.03,1,Corporate
ORD-915437,2022-11-20,North,Uttar Pradesh,Electronics,Phones,124973.84,14460.33,4,Consumer
ORD-233056,2023-02-27,North,Haryana,Furniture,Tables,18950.23,606.78,3,Consumer
ORD-192296,2023-09-09,South,Karnataka,Electronics,Cameras,150000,39279.16,9,Consumer
ORD-756895,2023-03-03,South,Karnataka,Furniture,Storage,7195.19,38.02,2,Home Office
ORD-156652,2024-01-16,North,Punjab,Furniture,Storage,9404.17,2062.5,1,Corporate
ORD-608623,2024-11-20,West,Madhya Pradesh,Furniture,Bookcases,32815.36,4507.86,2,Consumer
ORD-215482,2023-10-30,North,Haryana,Office Supplies,Labels,2773.8,1042.01,6,Consumer
ORD-739037,2024-07-20,North,Haryana,Office Supplies,Storage Boxes,3326.04,910.21,2,Consumer
ORD-133653,2022-05-03,South,Andhra Pradesh,Furniture,Tables,50779.5,8171.42,4,Home Office
ORD-278190,2023-04-16,West,Madhya Pradesh,Office Supplies,Paper,5168.64,1472.3,3,Consumer
ORD-865479,2023-05-21,North,Delhi,Office Supplies,Envelopes,7796.28,2420.34,7,Home Office
ORD-869105,2024-10-29,East,Jharkhand,Office Supplies,Storage Boxes,11644.53,2030.29,5,Consumer
ORD-867333,2022-09-29,North,Uttar Pradesh,Electronics,Printers,31099.13,-2036.5,2,Corporate
ORD-837290,2024-04-10,West,Madhya Pradesh,Office Supplies,Binders,3383.73,800.81,5,Home Office
ORD-449077,2024-12-23,North,Punjab,Furniture,Sofas,93431.03,26078.69,2,Consumer
ORD-807424,2022-08-16,North,Uttar Pradesh,Electronics,Laptops,150000,33805.0,3,Corporate
ORD-245129,2023-11-17,South,Andhra Pradesh,Office Supplies,Scissors & Cutters,4489.75,1311.95,3,Consumer
ORD-380345,2024-10-28,North,Uttar Pradesh,Electronics,Accessories,5845.8,1215.02,2,Corporate
ORD-811257,2022-05-15,West,Maharashtra,Electronics,Laptops,87180.75,18281.61,1,Consumer
ORD-314178,2022-02-16,Central,Jammu & Kashmir,Office Supplies,Labels,2109.12,644.93,2,Consumer
ORD-166007,2024-11-30,North,Punjab,Furniture,Bookcases,28762.81,1741.02,2,Corporate
ORD-927691,2023-09-20,North,Haryana,Electronics,Tablets,53299.72,6846.34,4,Consumer
ORD-578073,2022-12-07,South,Telangana,Electronics,Laptops,150000,-7749.39,5,Consumer
ORD-373056,2024-01-28,East,West Bengal,Furniture,Bookcases,10278.01,1772.5,1,Corporate
ORD-227391,2024-10-19,Central,Uttarakhand,Electronics,Printers,27671.02,1298.99,2,Home Office
ORD-799282,2022-10-29,West,Madhya Pradesh,Electronics,Phones,150000,51491.33,4,Corporate
ORD-423047,2022-07-09,East,Odisha,Furniture,Tables,127393.32,19769.05,4,Home Office
ORD-636648,2024-03-18,North,Rajasthan,Furniture,Chairs,65660.56,14215.57,6,Consumer
ORD-995278,2024-05-25,North,Punjab,Electronics,Tablets,150000,34751.8,9,Home Office
ORD-942725,2024-06-25,West,Madhya Pradesh,Office Supplies,Labels,1298.21,490.08,1,Consumer
ORD-317877,2023-09-14,West,Goa,Electronics,Cameras,41552.41,22.99,4,Consumer
ORD-682813,2022-10-08,West,Goa,Furniture,Chairs,52451.96,15502.38,5,Consumer
ORD-875795,2024-08-07,West,Gujarat,Electronics,Printers,60440.59,2656.58,5,Consumer
ORD-821255,2023-05-17,West,Madhya Pradesh,Office Supplies,Binders,4213.2,846.49,3,Consumer
ORD-557250,2022-09-02,West,Maharashtra,Office Supplies,Paper,1645.3,198.54,3,Consumer
ORD-155457,2023-07-13,East,Bihar,Electronics,Tablets,76433.75,12520.24,2,Corporate
ORD-292148,2022-12-09,West,Goa,Electronics,Printers,20992.83,3059.29,3,Consumer
ORD-608453,2024-04-23,Central,Chhattisgarh,Electronics,Cameras,13087.25,1223.05,1,Corporate
ORD-971803,2024-12-12,West,Maharashtra,Furniture,Chairs,5902.45,761.7,1,Consumer
ORD-563405,2024-12-07,North,Himachal Pradesh,Electronics,Printers,47033.24,-2006.32,5,Consumer
ORD-236543,2022-06-10,West,Maharashtra,Electronics,Accessories,2765.3,1080.25,4,Corporate
ORD-162144,2024-08-18,North,Uttar Pradesh,Electronics,Phones,147790.88,37539.62,4,Home Office
ORD-315378,2023-02-14,North,Uttar Pradesh,Electronics,Printers,134623.12,7518.16,7,Consumer
ORD-697935,2022-05-20,East,West Bengal,Furniture,Tables,88096.57,-10836.62,8,Home Office
ORD-992649,2024-08-30,East,Jharkhand,Furniture,Chairs,10806.09,1335.55,1,Consumer
ORD-429546,2022-09-11,East,Jharkhand,Office Supplies,Storage Boxes,3110.84,-169.34,1,Consumer
ORD-579142,2023-10-01,West,Gujarat,Furniture,Bookcases,101479.74,22887.04,9,Consumer
ORD-113406,2024-10-03,North,Rajasthan,Furniture,Chairs,12904.17,1245.51,1,Home Office
ORD-877447,2022-12-12,Central,Uttarakhand,Electronics,Accessories,4736.14,1006.22,1,Consumer
ORD-927843,2024-03-30,East,Jharkhand,Office Supplies,Envelopes,968.0,-31.52,1,Consumer
ORD-758894,2022-10-03,West,Maharashtra,Furniture,Chairs,113230.72,27304.1,9,Consumer
ORD-888119,2024-11-30,West,Gujarat,Electronics,Accessories,3527.91,1310.23,2,Home Office
ORD-673172,2022-09-01,North,Haryana,Furniture,Chairs,15246.66,3483.11,1,Corporate
ORD-615353,2024-06-01,West,Madhya Pradesh,Office Supplies,Envelopes,2580.24,587.57,3,Corporate
ORD-700005,2024-08-20,West,Maharashtra,Electronics,Accessories,6600.27,1446.75,3,Consumer
ORD-164407,2023-12-16,East,Bihar,Electronics,Accessories,4438.45,540.84,2,Consumer
ORD-779564,2023-10-02,Central,Chhattisgarh,Office Supplies,Binders,1152.3,161.52,2,Home Office
ORD-379570,2023-10-23,West,Maharashtra,Furniture,Tables,50379.13,11023.53,2,Corporate
ORD-480983,2024-06-11,East,West Bengal,Office Supplies,Envelopes,465.16,99.27,1,Corporate
